rspm,no2,so2,rainfall,humidity,temperature,year,quarter,No of districts,Locations
rspm_good,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2016,4,1,['MAHARASHTRA_NANDED']
rspm_good,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2017,3,1,['MAHARASHTRA_NANDED']
rspm_good,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2017,4,1,['MAHARASHTRA_NANDED']
rspm_good,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2018,3,1,['MAHARASHTRA_NANDED']
rspm_good,no2_potential,so2_potential,rainfall_low,humidity_high,temperature_moderate,2018,4,1,['MAHARASHTRA_NANDED']
rspm_good,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2016,4,1,['JHARKHAND_JAMTARA']
rspm_good,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2017,4,1,['JHARKHAND_JAMTARA']
rspm_good,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2018,2,1,['JHARKHAND_JAMTARA']
rspm_good,no2_curtailing,so2_safe,rainfall_low,humidity_high,temperature_moderate,2018,4,1,['JHARKHAND_JAMTARA']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2001,1,7,"['KERALA_ERNAKULAM' 'KERALA_KOTTAYAM' 'KERALA_KOZHIKODE' 'KERALA_PALAKKAD'
  'KERALA_THIRUVANANTHAPURAM' 'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2001,2,5,"['HIMACHALPRADESH_SHIMLA' 'KERALA_PALAKKAD' 'KERALA_THIRUVANANTHAPURAM'
  'MAHARASHTRA_THANE' 'ODISHA_SUNDARGARH']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2001,3,6,"['BIHAR_PATNA' 'HIMACHALPRADESH_SHIMLA' 'HIMACHALPRADESH_SOLAN'
  'KERALA_ERNAKULAM' 'RAJASTHAN_UDAIPUR' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2001,4,7,"['KERALA_ERNAKULAM' 'KERALA_KOZHIKODE' 'KERALA_PALAKKAD'
  'KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_THANE' 'ODISHA_SUNDARGARH'
  'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2002,1,5,"['KERALA_ERNAKULAM' 'KERALA_PALAKKAD' 'MAHARASHTRA_MUMBAICITY'
  'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2002,2,3,"['KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_MUMBAICITY'
  'TAMILNADU_THOOTHUKUDI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2002,3,20,"['BIHAR_PATNA' 'CHHATTISGARH_DURG' 'GUJARAT_BHARUCH' 'GUJARAT_JAMNAGAR'
  'GUJARAT_RAJKOT' 'GUJARAT_SURAT' 'HIMACHALPRADESH_KANGRA'
  'HIMACHALPRADESH_SHIMLA' 'HIMACHALPRADESH_SIRMAUR'
  'HIMACHALPRADESH_SOLAN' 'KARNATAKA_BENGALURURURAL' 'KERALA_ERNAKULAM'
  'KERALA_PALAKKAD' 'KERALA_THIRUVANANTHAPURAM' 'MADHYAPRADESH_BHOPAL'
  'MAHARASHTRA_NAGPUR' 'RAJASTHAN_KOTA' 'TAMILNADU_SALEM'
  'TAMILNADU_THOOTHUKUDI' 'TELANGANA_HYDERABAD']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2002,4,9,"['BIHAR_PATNA' 'KERALA_ERNAKULAM' 'KERALA_PALAKKAD'
  'KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_NAGPUR' 'MAHARASHTRA_THANE'
  'ODISHA_SUNDARGARH' 'TAMILNADU_THOOTHUKUDI' 'WESTBENGAL_PURBAMEDINIPUR']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2003,4,1,['GUJARAT_BHARUCH']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2004,1,6,"['ODISHA_ANGUL' 'ODISHA_KHORDHA' 'ODISHA_RAYAGADA' 'ODISHA_SUNDARGARH'
  'PUDUCHERRY_PONDICHERRY' 'WESTBENGAL_PURBAMEDINIPUR']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2004,2,2,['MAHARASHTRA_THANE' 'ODISHA_RAYAGADA']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2004,3,6,"['BIHAR_PATNA' 'HIMACHALPRADESH_SOLAN' 'MADHYAPRADESH_BHOPAL'
  'MADHYAPRADESH_INDORE' 'ODISHA_RAYAGADA' 'RAJASTHAN_KOTA']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2004,4,9,"['GOA_SOUTHGOA' 'KARNATAKA_MYSURU' 'MADHYAPRADESH_BHOPAL'
  'MADHYAPRADESH_JABALPUR' 'MAHARASHTRA_MUMBAICITY' 'MAHARASHTRA_THANE'
  'ODISHA_ANGUL' 'ODISHA_KHORDHA' 'ODISHA_RAYAGADA']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2005,1,11,"['GOA_NORTHGOA' 'GOA_SOUTHGOA' 'KERALA_ERNAKULAM' 'KERALA_KOTTAYAM'
  'KERALA_KOZHIKODE' 'KERALA_THIRUVANANTHAPURAM' 'ODISHA_ANGUL'
  'ODISHA_KHORDHA' 'ODISHA_RAYAGADA' 'TAMILNADU_CHENNAI'
  'TAMILNADU_THOOTHUKUDI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2005,2,5,"['KARNATAKA_DHARWAD' 'KERALA_KOZHIKODE' 'KERALA_THIRUVANANTHAPURAM'
  'NAGALAND_DIMAPUR' 'TAMILNADU_THOOTHUKUDI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2005,3,11,"['CHANDIGARH_CHANDIGARH' 'HARYANA_HISSAR' 'MADHYAPRADESH_GWALIOR'
  'NAGALAND_DIMAPUR' 'PUNJAB_RUPNAGAR' 'RAJASTHAN_ALWAR' 'RAJASTHAN_JAIPUR'
  'RAJASTHAN_JODHPUR' 'RAJASTHAN_KOTA' 'TAMILNADU_THOOTHUKUDI'
  'UTTARPRADESH_VARANASI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2005,4,14,"['GOA_NORTHGOA' 'GOA_SOUTHGOA' 'KARNATAKA_DHARWAD' 'KERALA_ERNAKULAM'
  'KERALA_KOZHIKODE' 'KERALA_THIRUVANANTHAPURAM' 'MADHYAPRADESH_BHOPAL'
  'NAGALAND_DIMAPUR' 'ODISHA_ANGUL' 'ODISHA_KHORDHA' 'ODISHA_RAYAGADA'
  'PUDUCHERRY_PONDICHERRY' 'TAMILNADU_THOOTHUKUDI' 'UTTARPRADESH_VARANASI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2006,1,11,"['GOA_NORTHGOA' 'GOA_SOUTHGOA' 'KARNATAKA_DAKSHINAKANNADA'
  'KERALA_KOTTAYAM' 'KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_RATNAGIRI'
  'ODISHA_GANJAM' 'ODISHA_KHORDHA' 'PUDUCHERRY_PONDICHERRY'
  'TAMILNADU_CHENNAI' 'TAMILNADU_THOOTHUKUDI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2006,2,6,"['ASSAM_GOLAGHAT' 'KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_THANE'
  'MEGHALAYA_EASTKHASIHILLS' 'NAGALAND_DIMAPUR' 'ODISHA_RAYAGADA']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2006,3,9,"['HIMACHALPRADESH_SOLAN' 'KARNATAKA_KALABURAGI'
  'KERALA_THIRUVANANTHAPURAM' 'MADHYAPRADESH_CHHATARPUR'
  'MEGHALAYA_EASTKHASIHILLS' 'RAJASTHAN_ALWAR' 'RAJASTHAN_JODHPUR'
  'TAMILNADU_THOOTHUKUDI' 'UTTARPRADESH_VARANASI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2006,4,28,"['ASSAM_DIBRUGARH' 'ASSAM_GOLAGHAT' 'ASSAM_SIVASAGAR' 'ASSAM_SONITPUR'
  'CHHATTISGARH_KORBA' 'GOA_NORTHGOA' 'GOA_SOUTHGOA'
  'KARNATAKA_DAKSHINAKANNADA' 'KARNATAKA_DHARWAD' 'KARNATAKA_HASSAN'
  'KARNATAKA_KALABURAGI' 'KERALA_ERNAKULAM' 'MADHYAPRADESH_BHOPAL'
  'MADHYAPRADESH_CHHATARPUR' 'MADHYAPRADESH_JABALPUR'
  'MADHYAPRADESH_UJJAIN' 'MAHARASHTRA_AMRAVATI' 'MAHARASHTRA_AURANGABAD'
  'MAHARASHTRA_KOLHAPUR' 'MAHARASHTRA_THANE' 'MEGHALAYA_EASTKHASIHILLS'
  'NAGALAND_DIMAPUR' 'ODISHA_ANGUL' 'ODISHA_GANJAM' 'ODISHA_KHORDHA'
  'ODISHA_RAYAGADA' 'ODISHA_SUNDARGARH' 'PUDUCHERRY_PONDICHERRY']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2007,1,15,"['GOA_NORTHGOA' 'GOA_SOUTHGOA' 'KARNATAKA_DAKSHINAKANNADA'
  'KARNATAKA_HASSAN' 'KERALA_ERNAKULAM' 'KERALA_KOTTAYAM'
  'MAHARASHTRA_RATNAGIRI' 'ODISHA_ANGUL' 'ODISHA_BALASORE' 'ODISHA_GANJAM'
  'ODISHA_KHORDHA' 'ODISHA_RAYAGADA' 'PUDUCHERRY_PONDICHERRY'
  'TAMILNADU_CHENNAI' 'TAMILNADU_THOOTHUKUDI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2007,2,12,"['ASSAM_SONITPUR' 'DADRAANDNAGARHAVELI_DADRAANDNAGARHAVELI'
  'KARNATAKA_HASSAN' 'KERALA_PALAKKAD' 'KERALA_THIRUVANANTHAPURAM'
  'MAHARASHTRA_KOLHAPUR' 'MAHARASHTRA_THANE' 'MANIPUR_IMPHALWEST'
  'NAGALAND_DIMAPUR' 'ODISHA_GANJAM' 'ODISHA_RAYAGADA'
  'WESTBENGAL_SOUTH24PARGANAS']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2007,3,11,"['ANDHRAPRADESH_KURNOOL' 'KARNATAKA_KALABURAGI' 'MADHYAPRADESH_SAGAR'
  'MANIPUR_IMPHALWEST' 'NAGALAND_DIMAPUR' 'PUDUCHERRY_PONDICHERRY'
  'RAJASTHAN_ALWAR' 'RAJASTHAN_KOTA' 'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM'
  'TELANGANA_HYDERABAD']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2007,4,26,"['ANDHRAPRADESH_KURNOOL' 'ASSAM_DIBRUGARH' 'ASSAM_GOLAGHAT'
  'ASSAM_SIVASAGAR' 'ASSAM_SONITPUR'
  'DADRAANDNAGARHAVELI_DADRAANDNAGARHAVELI' 'DAMANANDDIU_DAMAN'
  'GOA_NORTHGOA' 'GOA_SOUTHGOA' 'GUJARAT_AHMEDABAD'
  'KARNATAKA_DAKSHINAKANNADA' 'KARNATAKA_HASSAN' 'KARNATAKA_KALABURAGI'
  'MADHYAPRADESH_SAGAR' 'MAHARASHTRA_AMRAVATI' 'MAHARASHTRA_AURANGABAD'
  'MAHARASHTRA_KOLHAPUR' 'MAHARASHTRA_THANE' 'MEGHALAYA_EASTKHASIHILLS'
  'NAGALAND_DIMAPUR' 'ODISHA_BALASORE' 'ODISHA_GANJAM' 'ODISHA_KHORDHA'
  'ODISHA_RAYAGADA' 'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2008,1,9,"['ANDHRAPRADESH_KURNOOL' 'KERALA_THIRUVANANTHAPURAM' 'ODISHA_CUTTACK'
  'ODISHA_GANJAM' 'ODISHA_KHORDHA' 'ODISHA_RAYAGADA' 'ODISHA_SAMBALPUR'
  'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2008,2,12,"['ASSAM_GOLAGHAT' 'ASSAM_HAILAKANDI' 'GUJARAT_VALSAD'
  'HIMACHALPRADESH_KANGRA' 'HIMACHALPRADESH_SHIMLA' 'KARNATAKA_HASSAN'
  'NAGALAND_DIMAPUR' 'ODISHA_CUTTACK' 'ODISHA_GANJAM' 'ODISHA_KHORDHA'
  'ODISHA_RAYAGADA' 'TAMILNADU_COIMBATORE']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2008,3,10,"['ANDHRAPRADESH_KURNOOL' 'CHANDIGARH_CHANDIGARH' 'HIMACHALPRADESH_SOLAN'
  'KARNATAKA_DHARWAD' 'MADHYAPRADESH_BHOPAL' 'MADHYAPRADESH_GWALIOR'
  'MADHYAPRADESH_UJJAIN' 'MAHARASHTRA_AMRAVATI' 'MAHARASHTRA_AURANGABAD'
  'RAJASTHAN_KOTA']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2008,4,17,"['ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_KURNOOL' 'ASSAM_DIBRUGARH'
  'ASSAM_GOLAGHAT' 'ASSAM_HAILAKANDI' 'ASSAM_SONITPUR' 'GUJARAT_SURAT'
  'GUJARAT_VALSAD' 'KARNATAKA_DHARWAD' 'MAHARASHTRA_AMRAVATI'
  'MAHARASHTRA_KOLHAPUR' 'NAGALAND_DIMAPUR' 'ODISHA_GANJAM'
  'ODISHA_KHORDHA' 'ODISHA_RAYAGADA' 'ODISHA_SAMBALPUR' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2009,1,8,"['ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA' 'KERALA_ERNAKULAM'
  'ODISHA_CUTTACK' 'ODISHA_GANJAM' 'ODISHA_KHORDHA' 'TAMILNADU_CHENNAI'
  'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2009,2,5,"['ASSAM_SONITPUR' 'KARNATAKA_DHARWAD' 'MAHARASHTRA_KOLHAPUR'
  'NAGALAND_DIMAPUR' 'TAMILNADU_COIMBATORE']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2009,3,21,"['ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_KURNOOL'
  'CHANDIGARH_CHANDIGARH' 'HIMACHALPRADESH_SHIMLA' 'HIMACHALPRADESH_SOLAN'
  'KERALA_PALAKKAD' 'MADHYAPRADESH_BHOPAL' 'MADHYAPRADESH_DEWAS'
  'MADHYAPRADESH_UJJAIN' 'MAHARASHTRA_AMRAVATI' 'MAHARASHTRA_AURANGABAD'
  'MAHARASHTRA_KOLHAPUR' 'MAHARASHTRA_NAGPUR' 'NAGALAND_DIMAPUR'
  'ODISHA_CUTTACK' 'ODISHA_KHORDHA' 'PUNJAB_RUPNAGAR' 'RAJASTHAN_KOTA'
  'TAMILNADU_SALEM' 'TAMILNADU_THOOTHUKUDI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2009,4,18,"['ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_KURNOOL'
  'ASSAM_DIBRUGARH' 'ASSAM_GOLAGHAT' 'ASSAM_SONITPUR' 'GUJARAT_VALSAD'
  'KERALA_PALAKKAD' 'MADHYAPRADESH_UJJAIN' 'MAHARASHTRA_AMRAVATI'
  'MAHARASHTRA_AURANGABAD' 'MAHARASHTRA_KOLHAPUR' 'NAGALAND_DIMAPUR'
  'ODISHA_GANJAM' 'ODISHA_KHORDHA' 'ODISHA_RAYAGADA' 'ODISHA_SAMBALPUR'
  'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2010,1,12,"['ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'ANDHRAPRADESH_VISAKHAPATNAM'
  'ASSAM_BONGAIGAON' 'ASSAM_NALBARI' 'GOA_SOUTHGOA' 'KERALA_ALAPPUZHA'
  'KERALA_KOLLAM' 'ODISHA_GANJAM' 'TAMILNADU_CHENNAI' 'TAMILNADU_MADURAI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2010,2,3,['KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_KOLHAPUR' 'TAMILNADU_COIMBATORE']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2010,3,12,"['ANDHRAPRADESH_KURNOOL' 'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE'
  'ASSAM_NAGAON' 'KERALA_THIRUVANANTHAPURAM' 'MADHYAPRADESH_BHOPAL'
  'MADHYAPRADESH_DEWAS' 'MADHYAPRADESH_UJJAIN' 'MAHARASHTRA_AURANGABAD'
  'ODISHA_SUNDARGARH' 'PUNJAB_RUPNAGAR' 'RAJASTHAN_KOTA'
  'TAMILNADU_CHENNAI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2010,4,33,"['ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_KURNOOL'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'ANDHRAPRADESH_VISAKHAPATNAM'
  'ASSAM_CACHAR' 'ASSAM_GOLAGHAT' 'ASSAM_LAKHIMPUR' 'ASSAM_SONITPUR'
  'CHHATTISGARH_KORBA' 'GOA_NORTHGOA' 'GOA_SOUTHGOA' 'GUJARAT_BHARUCH'
  'GUJARAT_RAJKOT' 'GUJARAT_SURAT' 'GUJARAT_VALSAD'
  'KERALA_THIRUVANANTHAPURAM' 'MADHYAPRADESH_DEWAS' 'MADHYAPRADESH_SAGAR'
  'MADHYAPRADESH_SINGRAULI' 'MADHYAPRADESH_UJJAIN' 'MAHARASHTRA_AURANGABAD'
  'MAHARASHTRA_KOLHAPUR' 'MAHARASHTRA_NASHIK' 'NAGALAND_KOHIMA'
  'ODISHA_CUTTACK' 'ODISHA_GANJAM' 'ODISHA_KHORDHA' 'ODISHA_RAYAGADA'
  'ODISHA_SAMBALPUR' 'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM'
  'UTTARPRADESH_MORADABAD']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2011,1,11,"['ANDHRAPRADESH_GUNTUR' 'GOA_SOUTHGOA' 'KARNATAKA_DAKSHINAKANNADA'
  'KARNATAKA_DAVANAGERE' 'KARNATAKA_HASSAN' 'KERALA_KOLLAM'
  'KERALA_KOTTAYAM' 'KERALA_THIRUVANANTHAPURAM' 'ODISHA_KHORDHA'
  'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2011,2,9,"['HIMACHALPRADESH_SHIMLA' 'KARNATAKA_DAVANAGERE' 'KARNATAKA_DHARWAD'
  'KERALA_KOLLAM' 'KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_KOLHAPUR'
  'NAGALAND_DIMAPUR' 'NAGALAND_KOHIMA' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2011,3,15,"['ANDHRAPRADESH_GUNTUR' 'CHANDIGARH_CHANDIGARH' 'HIMACHALPRADESH_KULLU'
  'HIMACHALPRADESH_SOLAN' 'KARNATAKA_DAVANAGERE'
  'KERALA_THIRUVANANTHAPURAM' 'MADHYAPRADESH_SATNA' 'MAHARASHTRA_AMRAVATI'
  'MAHARASHTRA_JALNA' 'NAGALAND_DIMAPUR' 'NAGALAND_KOHIMA'
  'PUNJAB_GURDASPUR' 'PUNJAB_PATIALA' 'PUNJAB_RUPNAGAR' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2011,4,15,"['ANDHRAPRADESH_GUNTUR' 'CHHATTISGARH_KORBA' 'GOA_SOUTHGOA'
  'GUJARAT_BHARUCH' 'GUJARAT_VALSAD' 'KARNATAKA_DAVANAGERE'
  'KARNATAKA_DHARWAD' 'KERALA_KOZHIKODE' 'KERALA_THIRUVANANTHAPURAM'
  'MADHYAPRADESH_SAGAR' 'MADHYAPRADESH_SATNA' 'MAHARASHTRA_AMRAVATI'
  'MAHARASHTRA_KOLHAPUR' 'MIZORAM_KOLASIB' 'TAMILNADU_SALEM']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2012,1,17,"['ANDHRAPRADESH_CHITTOOR' 'ANDHRAPRADESH_EASTGODAVARI'
  'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'ANDHRAPRADESH_VISAKHAPATNAM'
  'GOA_SOUTHGOA' 'KERALA_ALAPPUZHA' 'KERALA_ERNAKULAM' 'KERALA_KOLLAM'
  'KERALA_KOTTAYAM' 'KERALA_KOZHIKODE' 'KERALA_THIRUVANANTHAPURAM'
  'ODISHA_KHORDHA' 'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM'
  'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2012,2,3,['KERALA_ERNAKULAM' 'KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_MUMBAICITY']
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2012,3,11,"['ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_KURNOOL' 'HIMACHALPRADESH_MANDI'
  'HIMACHALPRADESH_SOLAN' 'KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_LATUR'
  'PUNJAB_PATIALA' 'PUNJAB_RUPNAGAR' 'RAJASTHAN_KOTA' 'TAMILNADU_SALEM'
  'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2012,4,26,"['ANDHRAPRADESH_CHITTOOR' 'ANDHRAPRADESH_EASTGODAVARI'
  'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_KURNOOL'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'ANDHRAPRADESH_VISAKHAPATNAM'
  'ASSAM_DARRANG' 'ASSAM_DIBRUGARH' 'ASSAM_SONITPUR' 'ASSAM_TINSUKIA'
  'GOA_NORTHGOA' 'GOA_SOUTHGOA' 'KERALA_ERNAKULAM' 'KERALA_KOLLAM'
  'KERALA_KOTTAYAM' 'KERALA_KOZHIKODE' 'KERALA_THIRUVANANTHAPURAM'
  'MADHYAPRADESH_DEWAS' 'MAHARASHTRA_AMRAVATI' 'ODISHA_RAYAGADA'
  'ODISHA_SAMBALPUR' 'TAMILNADU_CHENNAI' 'TAMILNADU_MADURAI'
  'TAMILNADU_SALEM' 'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2013,1,19,"['ANDHRAPRADESH_EASTGODAVARI' 'ANDHRAPRADESH_GUNTUR'
  'ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIKAKULAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'ANDHRAPRADESH_VISAKHAPATNAM'
  'ANDHRAPRADESH_VIZIANAGARAM' 'GOA_NORTHGOA' 'GOA_SOUTHGOA'
  'KARNATAKA_KOLAR' 'KERALA_ERNAKULAM' 'KERALA_KOTTAYAM'
  'KERALA_THIRUVANANTHAPURAM' 'ODISHA_CUTTACK' 'ODISHA_GANJAM'
  'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM' 'TAMILNADU_THOOTHUKUDI'
  'TAMILNADU_TIRUCHIRAPPALLI']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2013,2,14,"['ANDHRAPRADESH_VIZIANAGARAM' 'GOA_NORTHGOA' 'GUJARAT_VALSAD'
  'HIMACHALPRADESH_KULLU' 'HIMACHALPRADESH_SHIMLA' 'KARNATAKA_DAVANAGERE'
  'KARNATAKA_HAVERI' 'KERALA_THIRUVANANTHAPURAM' 'MIZORAM_CHAMPHAI'
  'NAGALAND_DIMAPUR' 'NAGALAND_KOHIMA' 'ODISHA_CUTTACK' 'ODISHA_KHORDHA'
  'TAMILNADU_COIMBATORE']"
rspm_satisfactory,no2_safe,so2_safe,rainfall_low,humidity_high,temperature_moderate,2013,3,26,"['ANDHRAPRADESH_ANANTAPUR' 'ANDHRAPRADESH_EASTGODAVARI'
  'ANDHRAPRADESH_GUNTUR' 'ANDHRAPRADESH_KRISHNA' 'ANDHRAPRADESH_KURNOOL'
  'ANDHRAPRADESH_PRAKASAM' 'ANDHRAPRADESH_SRIKAKULAM'
  'ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE' 'ANDHRAPRADESH_VISAKHAPATNAM'
  'ANDHRAPRADESH_VIZIANAGARAM' 'HIMACHALPRADESH_MANDI'
  'HIMACHALPRADESH_SOLAN' 'KARNATAKA_BIDAR' 'KARNATAKA_DHARWAD'
  'KARNATAKA_RAICHUR' 'KERALA_THIRUVANANTHAPURAM' 'MAHARASHTRA_AMRAVATI'
  'MAHARASHTRA_LATUR' 'MEGHALAYA_RIBHOI' 'ODISHA_CUTTACK' 'ODISHA_GANJAM'
  'ODISHA_KHORDHA' 'PUNJAB_RUPNAGAR' 'TAMILNADU_CHENNAI' 'TAMILNADU_SALEM'
  'TAMILNADU_TIRUCHIRAPPALLI']"
