Location,Year,Quarter,totalcases,newsmearpositivecases,rainfall,Humidity,temp,so2,no2,rspm
UTTARPRADESH_FIROZABAD,2008,4,852,342,2.1,57.85735484,22.12213262,24.03676471,34.45147059,256.4852941
UTTARPRADESH_FIROZABAD,2009,1,1018,402,6.8,33.54557603,20.05286098,24.47260274,34.65068493,207
UTTARPRADESH_FIROZABAD,2009,2,1060,399,31,20.91399642,32.5581362,22.82058824,33.37205882,197.8676471
UTTARPRADESH_FIROZABAD,2009,3,1001,360,208.5,63.48423656,29.95668459,17.50447761,28.16567164,127.8358209
UTTARPRADESH_FIROZABAD,2009,4,933,293,163.9,54.84421147,21.07202509,20.41272727,31.08545455,220.6727273
UTTARPRADESH_FIROZABAD,2010,1,930,303,11,36.29298003,20.01766513,19.05627706,33.34415584,239.982684
UTTARPRADESH_FIROZABAD,2010,2,1099,416,13.8,18.85878136,34.23899642,18.77272727,34.55844156,260.0606061
UTTARPRADESH_FIROZABAD,2010,3,943,336,688.4,74.33025448,29.94602151,12.16666667,29.99122807,126.4649123
UTTARPRADESH_FIROZABAD,2010,4,868,325,19.2,61.68120072,21.51786738,13.92948718,35.28205128,227.4273504
UTTARPRADESH_FIROZABAD,2013,1,928,321,78.4,42.31220814,17.76000384,12.82894737,32.53947368,256.0263158
UTTARPRADESH_FIROZABAD,2013,2,972,380,190.8,29.31230466,31.63808244,12.23376623,32.76623377,241.2857143
UTTARPRADESH_FIROZABAD,2013,3,983,379,683.2,81.79728674,29.73949821,11.06944444,27.40277778,168.9027778
UTTARPRADESH_FIROZABAD,2013,4,910,340,141.7,66.00011111,20.90501792,14.5942029,33.8115942,320.4202899
UTTARPRADESH_FIROZABAD,2014,1,975,392,122.4,53.41311828,17.2890745,13.04109589,26.23287671,154.0547945
UTTARPRADESH_FIROZABAD,2014,2,1120,395,24.6,25.45332617,32.20397849,13.62820513,26.78205128,167.974359
UTTARPRADESH_FIROZABAD,2014,3,938,342,378,61.95203226,30.91672043,11.36363636,24.61038961,123.4155844
UTTARPRADESH_FIROZABAD,2014,4,827,351,24.3,34.47401433,21.02439068,11.1375,24.45,137.075
UTTARPRADESH_FIROZABAD,2015,1,952,369,121.4,45.70644393,18.38761521,9.25974026,28.88311688,192.4805195
UTTARPRADESH_FIROZABAD,2015,2,1063,405,132.6,31.0367276,32.12146954,8.897435897,28.48717949,201.9871795
UTTARPRADESH_FIROZABAD,2015,3,948,401,419.4,61.92616129,30.64758065,7.936708861,28.16455696,150.2278481
UTTARPRADESH_FIROZABAD,2015,4,842,286,25.4,36.68062007,22.34646953,10.2037037,34.27777778,250.6851852
UTTARPRADESH_FIROZABAD,2016,1,920,348,8.9,26.31855395,20.42036151,8.696889,31.864701,214.47917
UTTARPRADESH_FIROZABAD,2016,2,979,376,120.3,25.83688172,33.34008065,8.855874,32.468601,226.99839
UTTARPRADESH_FIROZABAD,2016,3,865,292,704.7,80.55813261,30.03878674,10.029555,36.029928,270.424072
UTTARPRADESH_FIROZABAD,2016,4,798,263,2.4,38.41563083,21.91044624,8.794521,32.425668,209.083016
UTTARPRADESH_FIROZABAD,2017,1,831,255,56.3,33.17566436,19.37432796,8.696889,30.899104,211.2732033
UTTARPRADESH_FIROZABAD,2017,2,805,332,136.1,24.69544086,32.7244086,8.855874,31.484704,223.60529
UTTARPRADESH_FIROZABAD,2017,3,575,308,430.1,66.86932258,30.24905018,10.029555,34.938112,266.3818587
UTTARPRADESH_FIROZABAD,2017,4,730,379,5.5,39.048319,21.80501792,8.794521,31.443072,205.9577093
UTTARPRADESH_FIROZABAD,2018,1,973,396,11,25.39418203,19.4225384,7.730568,29.61164133,153.5658033
UTTARPRADESH_FIROZABAD,2018,2,1340,557,123.9,27.59115054,32.46683692,7.871888,30.17284133,162.52949
UTTARPRADESH_FIROZABAD,2018,3,939,421,834.1,80.87583871,29.32814158,8.91516,33.48235733,193.6220187
UTTARPRADESH_FIROZABAD,2018,4,795,312,7.1,65.85924731,21.01126882,7.817352,30.132944,149.7021893
UTTARPRADESH_GAUTAMBUDDHNAGAR,2004,1,555,204,13.3,38.40709307,18.34933259,22.1,110.2958333,120.9090909
UTTARPRADESH_GAUTAMBUDDHNAGAR,2004,2,688,247,116.8,29.92343727,31.07041219,26.39166667,58.1375,103.3636364
UTTARPRADESH_GAUTAMBUDDHNAGAR,2004,3,670,227,369.2,62.17745161,29.78326165,23.77407407,60.47037037,108.5652174
UTTARPRADESH_GAUTAMBUDDHNAGAR,2004,4,526,188,87.5,45.26827957,20.28544803,27.17297297,48.4974359,101.7826087
UTTARPRADESH_GAUTAMBUDDHNAGAR,2005,1,564,205,65.4,46.86714286,17.76578341,30,56.75,105
UTTARPRADESH_GAUTAMBUDDHNAGAR,2005,2,709,271,63.8,22.3524086,30.81345878,33,58.92307692,117.75
UTTARPRADESH_GAUTAMBUDDHNAGAR,2005,3,728,259,469.9,67.87269893,29.24331541,29.90909091,45.90909091,98.5
UTTARPRADESH_GAUTAMBUDDHNAGAR,2005,4,546,186,0,44.9851147,19.86715054,31.33333333,42.33333333,91
UTTARPRADESH_GAUTAMBUDDHNAGAR,2006,1,730,264,28.7,31.90139785,19.23077957,25.99767442,53.16744186,131.8461538
UTTARPRADESH_GAUTAMBUDDHNAGAR,2006,2,897,284,111.5,29.15896416,30.62749104,23.4952381,56.13333333,162.4482759
UTTARPRADESH_GAUTAMBUDDHNAGAR,2006,3,756,222,405.8,69.80286739,29.46112903,23.35,53.23333333,171
UTTARPRADESH_GAUTAMBUDDHNAGAR,2006,4,682,233,8.2,42.82996774,20.9949104,17.72608696,57.74565217,205.8333333
UTTARPRADESH_GAUTAMBUDDHNAGAR,2007,1,648,204,119,43.49406682,17.58644393,12.47272727,47.72954545,181.7954545
UTTARPRADESH_GAUTAMBUDDHNAGAR,2007,2,821,277,165.4,31.37298208,31.09137993,13.556,50.092,163.68
UTTARPRADESH_GAUTAMBUDDHNAGAR,2007,3,734,246,452.9,70.72573118,29.5297491,12.44081633,48.76530612,151.7142857
UTTARPRADESH_GAUTAMBUDDHNAGAR,2007,4,740,254,2.4,38.90444086,20.2416129,13.68,50.902,163.3
UTTARPRADESH_GHAZIABAD,2001,1,871,304,14.9,27.71021121,17.16745392,27.91666667,27.41666667,128.9744564
UTTARPRADESH_GHAZIABAD,2001,2,1309,611,194.2,34.21731541,29.46602151,20.1,20.875,127.0509721
UTTARPRADESH_GHAZIABAD,2001,3,1254,495,329.7,62.25126882,29.42577061,15.74932365,27.12190344,120.2798471
UTTARPRADESH_GHAZIABAD,2001,4,1061,449,6.3,29.51074552,20.69908602,9.728483248,27.04962326,201.0907289
UTTARPRADESH_GHAZIABAD,2004,1,1627,651,23.2,40.32059325,18.06084538,19.27647059,27.44090909,154.25
UTTARPRADESH_GHAZIABAD,2004,2,2129,865,111.9,30.5660681,30.36507168,22.8225,31.28780488,147.7894737
UTTARPRADESH_GHAZIABAD,2004,3,2046,827,337.9,63.56222222,29.41517921,16.85555556,22.93695652,122.6818182
UTTARPRADESH_GHAZIABAD,2004,4,1796,732,67.1,45.82436917,19.99707885,13.78518519,23.525,224.6923077
UTTARPRADESH_GHAZIABAD,2005,1,2018,846,65.6,47.90663979,17.46547619,13.32258065,18.88076923,357.5172414
UTTARPRADESH_GHAZIABAD,2005,2,2579,1082,113.7,22.9996595,30.33146954,12.58461538,13.08965517,325.7586207
UTTARPRADESH_GHAZIABAD,2005,3,2212,898,471.2,69.83850179,28.97396057,10.98181818,12.5375,269.8
UTTARPRADESH_GHAZIABAD,2005,4,1944,804,0,46.36602151,19.59222222,12.58518519,16.035,304.8461538
UTTARPRADESH_GHAZIABAD,2006,1,2189,919,39.2,33.73856375,18.88448541,9.797619048,16.64,275.5952381
UTTARPRADESH_GHAZIABAD,2006,2,2448,930,119.3,29.74615412,29.90491039,11.4075,19.0075,274.525
UTTARPRADESH_GHAZIABAD,2006,3,2184,802,405.2,71.70145161,29.02433692,10.20882353,17.21176471,199.5263158
UTTARPRADESH_GHAZIABAD,2006,4,1894,773,13.1,44.16930466,20.56562724,14.47142857,18.02,253.6666667
UTTARPRADESH_GHAZIABAD,2007,1,2193,870,135.8,44.62077189,17.21647466,23.59534884,17.2,245.7857143
UTTARPRADESH_GHAZIABAD,2007,2,2816,1045,108.6,31.79215771,30.44811828,21.73666667,14.95333333,245.5333333
UTTARPRADESH_GHAZIABAD,2007,3,2184,802,519.8,73.2638638,29.12324373,19.11315789,14.04736842,215.0789474
UTTARPRADESH_GHAZIABAD,2007,4,2273,748,4.5,41.14187455,19.81578853,17.2,14.16842105,231.8421053
UTTARPRADESH_GHAZIABAD,2008,1,2628,944,2.1,24.99630701,17.55452355,18.97631579,13.38611111,267.8421053
UTTARPRADESH_GHAZIABAD,2008,2,2868,1040,261,41.30150179,28.90494624,19.50384615,13.58333333,215.3333333
UTTARPRADESH_GHAZIABAD,2008,3,2615,964,496,80.97929032,28.58362007,20.07894737,13.78181818,221.2105263
UTTARPRADESH_GHAZIABAD,2008,4,2236,850,3.3,60.07719355,21.07378136,22.025,21.26969697,221.75
UTTARPRADESH_GHAZIABAD,2009,1,2493,840,26,39.20097542,18.62761137,30.38139535,28.81162791,249.1162791
UTTARPRADESH_GHAZIABAD,2009,2,2907,1006,41.3,23.40104659,30.94292115,31.14473684,29.65,251.2631579
UTTARPRADESH_GHAZIABAD,2009,3,2721,955,380.3,66.43817563,29.55415771,26.190625,33.153125,204.84375
UTTARPRADESH_GHAZIABAD,2009,4,2299,823,43.9,49.61469534,19.97621864,30.12962963,33,231.7407407
UTTARPRADESH_GHAZIABAD,2010,1,2626,953,35.9,35.97654762,19.17876344,29.79545455,36.27840909,345.1931818
UTTARPRADESH_GHAZIABAD,2010,2,3132,1070,4.9,18.89077778,33.04526882,30.00543478,36.20471015,329.5326087
UTTARPRADESH_GHAZIABAD,2010,3,2698,1030,804.1,81.30638351,29.3740681,30.73039216,37.29901961,251.2843137
UTTARPRADESH_GHAZIABAD,2010,4,2254,964,6.2,68.69975269,20.73591398,30.84090909,37.31818182,242.3863636
UTTARPRADESH_GHAZIABAD,2011,1,2653,1009,33.9,51.39259216,17.61657066,30.82222222,39.4,223.2555556
UTTARPRADESH_GHAZIABAD,2011,2,3404,1230,145.5,34.17646237,29.8918638,31.58333333,38.91666667,235.6145833
UTTARPRADESH_GHAZIABAD,2011,3,3026,1170,477.9,82.06838351,29.28743728,30.34,38.06,229.89
UTTARPRADESH_GHAZIABAD,2011,4,2530,1020,0,56.40351613,20.77498208,32.48837209,39.46511628,237
UTTARPRADESH_GHAZIABAD,2012,1,2790,1123,32,37.19193548,17.29149386,32.29787234,37.31914894,234.8297872
UTTARPRADESH_GHAZIABAD,2012,2,2725,975,12.7,22.90193907,31.8955914,31.39583333,36.10416667,255.34375
UTTARPRADESH_GHAZIABAD,2012,3,2051,768,343.8,71.43042652,29.71396057,26.94545455,31.16363636,186.5818182
UTTARPRADESH_GHAZIABAD,2012,4,1771,664,11.9,47.42845519,20.20274194,28.86538462,32.11538462,316.7692308
UTTARPRADESH_GHAZIABAD,2013,1,2002,730,121.5,48.3102573,17.40385945,25.35294118,30.98039216,319.9411765
UTTARPRADESH_GHAZIABAD,2013,2,2582,872,179.7,31.05573477,30.79362007,26.10869565,31.65217391,305.2765957
UTTARPRADESH_GHAZIABAD,2013,3,2122,735,285,81.34369892,28.81609319,25.04081633,35.10204082,246
UTTARPRADESH_GHAZIABAD,2013,4,1801,676,72.7,61.95012545,20.68783154,26.01923077,38.40384615,270.3461538
UTTARPRADESH_GHAZIABAD,2014,1,2102,677,49.7,51.39515361,16.9015937,28.65909091,39.02272727,245.8478261
UTTARPRADESH_GHAZIABAD,2014,2,2682,833,65.1,29.36306093,30.95942652,27.11111111,38.86666667,246
UTTARPRADESH_GHAZIABAD,2014,3,2232,719,155.2,57.87698925,30.69731183,25.17073171,38.70731707,224.6190476
UTTARPRADESH_GHAZIABAD,2014,4,1827,636,16.7,37.69094624,20.62750896,26.08510638,40.87234043,250.7916667
UTTARPRADESH_GHAZIABAD,2015,1,2171,699,162.7,48.06163979,17.49623656,22.96296296,37,267.2142857
UTTARPRADESH_GHAZIABAD,2015,2,2707,845,132.3,32.03407885,30.35035842,24.52173913,39.43478261,263.3043478
UTTARPRADESH_GHAZIABAD,2015,3,2224,703,451.4,66.59127957,29.82876344,21.58536585,34.14634146,200.1428571
UTTARPRADESH_GHAZIABAD,2015,4,1874,585,0.6,37.01921864,21.1137276,23.25,38.02272727,308.6818182
UTTARPRADESH_GHAZIABAD,2016,1,2213,692,21,29.19273637,18.69801817,14.592255,28.2550425,225.701787
UTTARPRADESH_GHAZIABAD,2016,2,2800,771,103.6,27.29697849,31.62357885,14.69622,29.12415,230.448054
UTTARPRADESH_GHAZIABAD,2016,3,2135,653,430.8,71.58774194,29.63946057,15.901995,29.8457985,265.171587
UTTARPRADESH_GHAZIABAD,2016,4,1846,553,5.9,31.55959857,21.38486918,15.301485,27.766809,232.055106
UTTARPRADESH_GHAZIABAD,2017,1,2561,717,43.7,36.30781106,18.79274193,21.401974,33.70777,268.829517
UTTARPRADESH_GHAZIABAD,2017,2,2450,738,155.1,27.10387097,31.11301075,21.554456,34.7446,274.482714
UTTARPRADESH_GHAZIABAD,2017,3,2158,699,400.8,67.13432975,29.59689964,23.322926,35.605514,315.841317
UTTARPRADESH_GHAZIABAD,2017,4,1988,627,8.1,42.52162365,20.71243728,22.442178,33.125316,276.396846
UTTARPRADESH_GHAZIABAD,2018,1,2825,881,3.1,30.27088326,18.87502304,20.429157,42.630415,234.80653
UTTARPRADESH_GHAZIABAD,2018,2,3200,940,80.9,28.38116846,31.08278315,20.574708,43.9417,239.74426
UTTARPRADESH_GHAZIABAD,2018,3,2644,711,932.2,77.87230107,29.39032437,22.262793,45.030503,275.86853
UTTARPRADESH_GHAZIABAD,2018,4,2057,530,7,65.40451254,20.08133513,21.422079,41.893782,241.41614
UTTARPRADESH_GORAKHPUR,2011,1,951,694,30.5,45.10769585,18.70391705,23.33333333,42.53333333,70.13333333
UTTARPRADESH_GORAKHPUR,2011,2,1144,882,252,39.04073477,29.79238351,22.33333333,41,66.83333333
UTTARPRADESH_GORAKHPUR,2011,3,1079,734,738.3,86.53062007,29.23363799,20.8,38.6,55.4
UTTARPRADESH_GORAKHPUR,2011,4,985,786,0,65.7504552,21.2434767,21.36,43.54,64.24
UTTARPRADESH_GORAKHPUR,2012,1,987,757,43.7,44.04422692,18.60602919,20.57142857,40.85714286,122.0571429
UTTARPRADESH_GORAKHPUR,2012,2,944,530,39.8,24.67539785,31.71252688,19.30985915,36.49295775,128.4929577
UTTARPRADESH_GORAKHPUR,2012,3,838,560,1040.4,81.96462365,29.26385305,18.17142857,35.11428571,107.2285714
UTTARPRADESH_GORAKHPUR,2012,4,863,693,3.5,68.81094623,20.27921147,17.5890411,33.90410959,139.2876712
UTTARPRADESH_GORAKHPUR,2015,1,1054,628,65.8,51.22179339,19.04873272,17.29487179,31.6025641,132.6538462
UTTARPRADESH_GORAKHPUR,2015,2,1169,663,202.7,35.88883513,30.40801075,17.06410256,29.08974359,121.4487179
UTTARPRADESH_GORAKHPUR,2015,3,1222,685,573.2,76.47036559,29.73243728,19.56410256,32.28205128,142.5128205
UTTARPRADESH_GORAKHPUR,2015,4,1163,624,9.7,43.33439068,22.04818996,18.91358025,36.54320988,159.6666667
UTTARPRADESH_GORAKHPUR,2016,1,1232,673,11.1,28.47757879,20.22562477,18.480336,35.33393233,153.260954
UTTARPRADESH_GORAKHPUR,2016,2,1285,613,182.1,33.18807169,31.12273656,18.61660267,35.699587,153.19689
UTTARPRADESH_GORAKHPUR,2016,3,1211,552,784.6,83.94628315,29.0462491,18.79503733,35.95988233,157.485482
UTTARPRADESH_GORAKHPUR,2016,4,1057,494,29.2,68.15218638,21.21887634,18.804072,35.74449133,152.798646
UTTARPRADESH_GORAKHPUR,2017,1,1270,616,54.5,40.13805684,19.53920891,20.460372,38.636169,185.107386
UTTARPRADESH_GORAKHPUR,2017,2,1441,691,161.2,32.9754767,30.80684588,20.61123867,39.035997,185.03001
UTTARPRADESH_GORAKHPUR,2017,3,1141,541,873.2,86.65473118,29.73270609,20.80879133,39.320619,190.209738
UTTARPRADESH_GORAKHPUR,2017,4,1141,543,2.1,60.1848638,22.45560932,20.818794,39.085098,184.549014
UTTARPRADESH_GORAKHPUR,2018,1,1413,604,10.1,33.58374424,18.84857335,28.380516,44.24997133,216.6220843
UTTARPRADESH_GORAKHPUR,2018,2,1618,684,370.1,39.80548387,30.90554301,28.58978267,44.707894,216.531535
UTTARPRADESH_GORAKHPUR,2018,3,1505,649,793.8,83.03586021,30.15189606,28.86380733,45.03387133,222.5931163
UTTARPRADESH_GORAKHPUR,2018,4,1382,528,13.4,66.06941577,21.84512724,28.877682,44.76412933,215.968649
UTTARPRADESH_JHANSI,2006,1,435,206,59,27.96764209,21.61975806,8.028571429,18.7047619,133
UTTARPRADESH_JHANSI,2006,2,573,242,76.7,28.15237993,32.14727599,6.466666667,14.56666667,163.5833333
UTTARPRADESH_JHANSI,2006,3,602,257,567.5,74.95330466,28.02958781,6.746153846,15.18461538,120.5135135
UTTARPRADESH_JHANSI,2006,4,558,239,17.1,44.84594265,22.59668459,7.05,19.85625,172.1282051
UTTARPRADESH_JHANSI,2007,1,647,305,53.2,36.22125576,19.64389401,8.101470588,27.82647059,189.5735294
UTTARPRADESH_JHANSI,2007,2,657,317,145.1,28.3715914,32.30643369,8.448148148,28.24444444,173.1296296
UTTARPRADESH_JHANSI,2007,3,702,316,423.2,74.61649462,28.2387276,7.990196078,27.77254902,153.9215686
UTTARPRADESH_JHANSI,2007,4,567,266,13.2,39.11864516,21.36424731,9.11,29.054,132.06
UTTARPRADESH_JHANSI,2008,1,743,358,1.4,22.09692992,19.81850204,8.872916667,28.27708333,153.5208333
UTTARPRADESH_JHANSI,2008,2,771,366,445.5,36.94306452,30.58948029,8.372,27.79,150.78
UTTARPRADESH_JHANSI,2008,3,753,353,653,85.72535126,27.85985663,7.149019608,25.41568627,104.745098
UTTARPRADESH_JHANSI,2008,4,747,407,14.4,66.07898208,22.33795699,8.809259259,27.21111111,113.8888889
UTTARPRADESH_JHANSI,2009,1,757,390,11.8,37.65135561,20.93485023,9.389130435,28.09130435,122.673913
UTTARPRADESH_JHANSI,2009,2,772,373,39,21.12229391,32.66354839,8.494117647,27.59607843,135.8823529
UTTARPRADESH_JHANSI,2009,3,704,322,274.1,68.52918997,28.84562724,7.620338983,26.1440678,118.2711864
UTTARPRADESH_JHANSI,2009,4,512,226,148.8,60.43449104,21.28625448,8.977777778,27.94285714,131.9206349
UTTARPRADESH_JHANSI,2010,1,517,265,25.2,36.3206874,20.68525346,8.77345679,26.08611111,117.0493827
UTTARPRADESH_JHANSI,2010,2,743,290,20.4,21.25019713,34.34229391,9.362202381,26.49166667,127.3392857
UTTARPRADESH_JHANSI,2010,3,600,255,617.7,79.10259498,29.32274194,7.847303921,22.54264706,107.2009804
UTTARPRADESH_JHANSI,2010,4,507,210,3.4,67.07042294,22.27664874,8.48844086,26.08602151,123.2795699
UTTARPRADESH_JHANSI,2011,1,645,284,4.9,38.63409754,19.96628264,8.85,26.42727273,127.3181818
UTTARPRADESH_JHANSI,2011,2,775,379,404,30.93424014,32.83512545,8.497101449,24.00869565,119.5217391
UTTARPRADESH_JHANSI,2011,3,753,366,633.3,86.12821505,29.53265233,7.649206349,21.80952381,103.6507937
UTTARPRADESH_JHANSI,2011,4,601,327,0.1,59.94595341,22.38103943,8.5734375,22.7671875,123.359375
UTTARPRADESH_JHANSI,2013,1,615,315,104.2,40.45669739,19.69005376,7.654545455,21.16363636,109.9818182
UTTARPRADESH_JHANSI,2013,2,642,319,236,31.95854839,32.62768817,6.948275862,20.63793103,108.2586207
UTTARPRADESH_JHANSI,2013,3,653,339,798.2,83.24397133,29.19136201,6.050847458,17.08474576,75.81355932
UTTARPRADESH_JHANSI,2013,4,645,322,181.2,66.25496774,22.02003584,6.952380952,19.71428571,110.0952381
UTTARPRADESH_JHANSI,2014,1,663,351,151.7,55.92728495,16.28058756,6.870967742,19.61290323,92.90322581
UTTARPRADESH_JHANSI,2014,2,699,364,65.2,25.49688889,28.31041219,8.538461538,23.26923077,118.8076923
UTTARPRADESH_JHANSI,2014,3,743,351,425.5,73.63837993,26.26308244,7.916666667,22.16666667,106.25
UTTARPRADESH_JHANSI,2014,4,566,285,41.1,45.76448745,18.99645161,7.571428571,21.71428571,110.7142857
UTTARPRADESH_JHANSI,2015,1,634,281,140.4,49.02647465,19.0110023,7.87037037,23.53703704,118.1666667
UTTARPRADESH_JHANSI,2015,2,666,308,123.2,32.93782796,33.1122043,8.017857143,21.375,128.9821429
UTTARPRADESH_JHANSI,2015,3,684,313,452.4,74.35090681,30.24290323,6.907407407,21.42592593,100.5740741
UTTARPRADESH_JHANSI,2015,4,593,215,46.1,42.7040681,23.33247312,8.388888889,22.52777778,130.9722222
UTTARPRADESH_JHANSI,2016,1,690,327,20.5,28.68150538,21.57457916,7.337505,20.620635,114.140334
UTTARPRADESH_JHANSI,2016,2,677,344,139.9,26.68810036,34.36534767,7.4414925,20.948235,110.448492
UTTARPRADESH_JHANSI,2016,3,658,305,718.7,84.04014695,29.37310036,7.88388,21.910938,125.4211035
UTTARPRADESH_JHANSI,2016,4,613,310,26.3,52.18124731,22.92140502,7.431045,20.765325,115.833333
UTTARPRADESH_JHANSI,2017,1,708,338,26.9,32.77146697,20.93206605,6.359171,18.656765,111.669764
UTTARPRADESH_JHANSI,2017,2,798,492,114.8,25.06941219,34.24770609,6.4492935,18.953165,108.057832
UTTARPRADESH_JHANSI,2017,3,626,354,458.8,72.53101792,29.75064516,6.832696,19.824182,122.706361
UTTARPRADESH_JHANSI,2017,4,625,337,4.7,40.18721147,23.0289785,6.440239,18.787675,113.326118
UTTARPRADESH_JHANSI,2018,1,663,338,10.4,23.73485023,20.97218702,5.870004,17.67483,94.869888
UTTARPRADESH_JHANSI,2018,2,889,442,101.8,25.91639785,33.6069767,5.953194,17.95563,91.801344
UTTARPRADESH_JHANSI,2018,3,827,383,1043.1,81.3872043,28.86280645,6.307104,18.780804,104.246112
UTTARPRADESH_JHANSI,2018,4,582,306,8.7,68.54215054,21.91294803,5.944836,17.79885,96.277056
UTTARPRADESH_KANPURNAGAR,2004,1,73,27,38.6,41.81860215,19.66331109,8.486842105,19.19736842,189.1578947
UTTARPRADESH_KANPURNAGAR,2004,2,1128,396,261.5,30.78903226,31.31535843,8.333333333,19.63541667,192.4895833
UTTARPRADESH_KANPURNAGAR,2004,3,778,362,529.9,73.58415054,28.61483871,9.532110092,20.66055046,161.2545455
UTTARPRADESH_KANPURNAGAR,2004,4,1014,575,48.8,48.86656989,20.95378136,11.19587629,20.57731959,202.7653061
UTTARPRADESH_KANPURNAGAR,2005,1,1015,507,39.7,41.06877112,19.71002304,9.635897436,18.71325301,190.037037
UTTARPRADESH_KANPURNAGAR,2005,2,1183,501,64.8,22.59807169,31.49831541,8.41686747,19.57684211,195.4473684
UTTARPRADESH_KANPURNAGAR,2005,3,1318,570,649.7,78.52568817,28.47573476,7.729508197,21.36236559,169.5054945
UTTARPRADESH_KANPURNAGAR,2005,4,1191,487,15.9,48.84212903,20.78060932,7.085106383,19.94017857,201.7909091
UTTARPRADESH_KANPURNAGAR,2006,1,1334,544,27.2,29.6124616,20.90831413,6.032278481,20.93544304,201.5751634
UTTARPRADESH_KANPURNAGAR,2006,2,1350,570,223.6,32.36727957,31.3715233,6.004166667,20.57916667,172.3241379
UTTARPRADESH_KANPURNAGAR,2006,3,1398,528,717.7,74.53087814,28.884319,5.892857143,19.9452381,169.4045802
UTTARPRADESH_KANPURNAGAR,2006,4,1255,476,31.8,45.22207168,22.19336917,6.409558824,22.42279412,204.4645669
UTTARPRADESH_KANPURNAGAR,2007,1,1633,695,99.2,39.40373656,18.97021889,6.783193277,23.89931507,173.593985
UTTARPRADESH_KANPURNAGAR,2007,2,1717,676,129.6,30.77537993,31.33935484,6.095714286,22.50506329,171.9931507
UTTARPRADESH_KANPURNAGAR,2007,3,1634,623,461.9,74.84064516,28.7103405,5.6984375,19.10714286,143.116129
UTTARPRADESH_KANPURNAGAR,2007,4,1471,522,16.8,45.40722939,21.35591398,6.552336449,22.73362069,199.8983051
UTTARPRADESH_KANPURNAGAR,2010,1,1794,658,21.8,40.84624808,19.6828149,7.318979592,34.77418367,211.4691589
UTTARPRADESH_KANPURNAGAR,2010,2,2114,769,50.7,20.7236129,33.31922939,7.626491228,34.25403509,209.3697458
UTTARPRADESH_KANPURNAGAR,2010,3,1809,688,598,77.28507527,29.50603943,7.524311927,33.02027523,185.6326087
UTTARPRADESH_KANPURNAGAR,2010,4,1568,608,12,63.76355556,21.98582437,7.32244898,33.9255102,206.7917476
UTTARPRADESH_KANPURNAGAR,2011,1,1941,863,11.2,38.17876344,18.78874808,9.077777778,33.15,184.6166667
UTTARPRADESH_KANPURNAGAR,2011,2,2048,885,160.7,30.17174194,31.41526882,6.182291667,30.08333333,154.7958115
UTTARPRADESH_KANPURNAGAR,2011,3,1834,773,596.4,84.53938351,29.4840681,7.044444444,28.53072626,143.6353591
UTTARPRADESH_KANPURNAGAR,2011,4,1456,569,0,56.32347312,21.03354839,7.368,39.104,210.2
UTTARPRADESH_KANPURNAGAR,2012,1,1628,707,61.4,38.67175009,18.25119048,9.037844311,35.78323353,231.9814368
UTTARPRADESH_KANPURNAGAR,2012,2,1672,663,3.8,20.98832975,32.81822581,8.324705882,31.81570588,215.1114208
UTTARPRADESH_KANPURNAGAR,2012,3,1477,593,633.9,77.36474911,29.64295699,5.915194805,28.81428571,170.2508982
UTTARPRADESH_KANPURNAGAR,2012,4,1295,587,0,51.18148745,20.78775986,7.554649682,35.38636943,236.8180488
UTTARPRADESH_KANPURNAGAR,2013,1,1526,699,147.7,41.3038172,18.32269585,6.375,33.41614907,212.6705202
UTTARPRADESH_KANPURNAGAR,2013,2,1607,760,347.5,31.14368459,30.74928316,6.277027027,30.60784314,189.0925926
UTTARPRADESH_KANPURNAGAR,2013,3,1641,792,615,80.33090323,28.98905018,6.467625899,25.6884058,161.9647887
UTTARPRADESH_KANPURNAGAR,2013,4,1423,682,74.3,62.00575986,20.37163083,7.802469136,34.89506173,232.3988095
UTTARPRADESH_KANPURNAGAR,2014,1,1552,725,150.5,50.36284178,16.8499424,5.707575758,33.25218182,198.2823563
UTTARPRADESH_KANPURNAGAR,2014,2,1731,809,32.3,22.92382437,30.93403226,5.839585799,33.08242604,192.9894886
UTTARPRADESH_KANPURNAGAR,2014,3,1695,774,411.8,64.28084946,29.98905018,5.457055215,32.2,170.4205389
UTTARPRADESH_KANPURNAGAR,2014,4,1476,642,72.3,41.5847061,20.65564516,5.052947977,37.85676301,229.6978889
UTTARPRADESH_KANPURNAGAR,2015,1,1605,750,175.1,45.69132104,18.36430491,5.6,36.85,208.2555556
UTTARPRADESH_KANPURNAGAR,2015,2,1900,815,87.6,30.20956989,31.35111111,5.943820225,35.25280899,191.9553073
UTTARPRADESH_KANPURNAGAR,2015,3,1807,759,359.1,63.12509678,29.62225807,5.91954023,30.69142857,149.0960452
UTTARPRADESH_KANPURNAGAR,2015,4,1568,646,38.4,36.63124373,21.58489247,6.683229814,38.52795031,233.0666667
UTTARPRADESH_KANPURNAGAR,2016,1,1646,753,30.5,28.12398591,20.28987393,6.399351,38.57832563,209.7853065
UTTARPRADESH_KANPURNAGAR,2016,2,1802,800,187.2,27.25588889,32.84212186,6.85534725,39.79702125,219.388311
UTTARPRADESH_KANPURNAGAR,2016,3,1698,711,596.5,83.26755197,29.47717204,7.17702525,41.940675,243.5019964
