Location,Year,total_cases,smear
RAJASTHAN_BUNDI,2009,1907,710
RAJASTHAN_BUNDI,2010,1802,682
RAJASTHAN_BUNDI,2011,1900,769
RAJASTHAN_BUNDI,2012,1635,657
RAJASTHAN_BUNDI,2013,1450,560
RAJASTHAN_BUNDI,2014,1552,555
RAJASTHAN_BUNDI,2015,1478,478
RAJASTHAN_BUNDI,2016,1614,493
RAJASTHAN_BUNDI,2017,1414,483
RAJASTHAN_BUNDI,2018,1784,644
RAJASTHAN_BUNDI,2019,1436,447
RAJASTHAN_BUNDI,2020,1469,449
RAJASTHAN_BUNDI,2021,1431,439
RAJASTHAN_BUNDI,2022,1436,437
RAJASTHAN_BUNDI,2023,1422,432
RAJASTHAN_BUNDI,2024,1426,434
RAJASTHAN_BUNDI,2025,1427,436
RAJASTHAN_JAIPUR,2001,6843,2414
RAJASTHAN_JAIPUR,2002,9878,3354
RAJASTHAN_JAIPUR,2003,10720,3461
RAJASTHAN_JAIPUR,2004,11325,3573
RAJASTHAN_JAIPUR,2005,11287,3391
RAJASTHAN_JAIPUR,2006,10960,3426
RAJASTHAN_JAIPUR,2007,11055,3239
RAJASTHAN_JAIPUR,2008,17781,6353
RAJASTHAN_JAIPUR,2009,17851,6327
RAJASTHAN_JAIPUR,2010,18058,6476
RAJASTHAN_JAIPUR,2011,19515,7126
RAJASTHAN_JAIPUR,2012,16460,6063
RAJASTHAN_JAIPUR,2013,15123,5674
RAJASTHAN_JAIPUR,2014,14673,5361
RAJASTHAN_JAIPUR,2015,14433,5120
RAJASTHAN_JAIPUR,2016,14177,5108
RAJASTHAN_JAIPUR,2017,15087,5649
RAJASTHAN_JAIPUR,2018,23522,11520
RAJASTHAN_JAIPUR,2019,14328,5504
RAJASTHAN_JAIPUR,2020,14257,5490
RAJASTHAN_JAIPUR,2021,14290,5495
RAJASTHAN_JAIPUR,2022,14241,5487
RAJASTHAN_JAIPUR,2023,14240,5486
RAJASTHAN_JAIPUR,2024,14223,5483
RAJASTHAN_JAIPUR,2025,14205,5480
RAJASTHAN_JODHPUR,2001,2106,637
RAJASTHAN_JODHPUR,2002,3459,1121
RAJASTHAN_JODHPUR,2003,3431,1111
RAJASTHAN_JODHPUR,2004,3856,1407
RAJASTHAN_JODHPUR,2005,3413,1196
RAJASTHAN_JODHPUR,2006,4219,1565
RAJASTHAN_JODHPUR,2007,4559,1560
RAJASTHAN_JODHPUR,2008,4636,1561
RAJASTHAN_JODHPUR,2009,4277,1359
RAJASTHAN_JODHPUR,2010,4849,1775
RAJASTHAN_JODHPUR,2011,4939,1706
RAJASTHAN_JODHPUR,2012,4299,1384
RAJASTHAN_JODHPUR,2013,4101,1138
RAJASTHAN_JODHPUR,2014,3800,922
RAJASTHAN_JODHPUR,2015,3658,846
RAJASTHAN_JODHPUR,2016,3389,837
RAJASTHAN_JODHPUR,2017,3774,1007
RAJASTHAN_JODHPUR,2018,5753,2426
RAJASTHAN_JODHPUR,2019,4518,1343
RAJASTHAN_JODHPUR,2020,4453,1346
RAJASTHAN_JODHPUR,2021,4509,1342
RAJASTHAN_JODHPUR,2022,4467,1340
RAJASTHAN_JODHPUR,2023,4493,1342
RAJASTHAN_JODHPUR,2024,4483,1339
RAJASTHAN_JODHPUR,2025,4485,1339
RAJASTHAN_KOTA,2001,2191,769
RAJASTHAN_KOTA,2002,2391,850
RAJASTHAN_KOTA,2003,2539,974
RAJASTHAN_KOTA,2004,2805,1097
RAJASTHAN_KOTA,2005,3026,1130
RAJASTHAN_KOTA,2006,3105,1167
RAJASTHAN_KOTA,2007,3536,1286
RAJASTHAN_KOTA,2008,3501,1260
RAJASTHAN_KOTA,2009,3210,1116
RAJASTHAN_KOTA,2010,3127,1157
RAJASTHAN_KOTA,2011,3191,1134
RAJASTHAN_KOTA,2012,2961,1050
RAJASTHAN_KOTA,2013,2617,899
RAJASTHAN_KOTA,2014,2910,945
RAJASTHAN_KOTA,2015,2717,842
RAJASTHAN_KOTA,2016,2708,863
RAJASTHAN_KOTA,2017,2316,752
RAJASTHAN_KOTA,2018,4141,1501
RAJASTHAN_KOTA,2019,2942,1057
RAJASTHAN_KOTA,2020,2937,1051
RAJASTHAN_KOTA,2021,2863,1029
RAJASTHAN_KOTA,2022,2847,1021
RAJASTHAN_KOTA,2023,2792,1004
RAJASTHAN_KOTA,2024,2777,996
RAJASTHAN_KOTA,2025,2726,981
RAJASTHAN_UDAIPUR,2001,4923,2288
RAJASTHAN_UDAIPUR,2002,5608,2580
RAJASTHAN_UDAIPUR,2003,5458,2377
RAJASTHAN_UDAIPUR,2004,6008,2569
RAJASTHAN_UDAIPUR,2005,6744,2824
RAJASTHAN_UDAIPUR,2006,6347,2770
RAJASTHAN_UDAIPUR,2007,6783,2801
RAJASTHAN_UDAIPUR,2019,6404,2621
RAJASTHAN_UDAIPUR,2020,6338,2613
RAJASTHAN_UDAIPUR,2021,6304,2611
RAJASTHAN_UDAIPUR,2022,6266,2608
RAJASTHAN_UDAIPUR,2023,6238,2607
RAJASTHAN_UDAIPUR,2024,6197,2605
RAJASTHAN_UDAIPUR,2025,6161,2602
TAMILNADU_CHENNAI,2001,4544,1734
TAMILNADU_CHENNAI,2002,6438,2158
TAMILNADU_CHENNAI,2003,6955,2318
TAMILNADU_CHENNAI,2004,7366,2746
TAMILNADU_CHENNAI,2005,7368,2860
TAMILNADU_CHENNAI,2006,7151,2782
TAMILNADU_CHENNAI,2007,6621,2582
TAMILNADU_CHENNAI,2008,6184,2536
TAMILNADU_CHENNAI,2009,6394,2426
TAMILNADU_CHENNAI,2010,6747,2503
TAMILNADU_CHENNAI,2011,6649,2340
TAMILNADU_CHENNAI,2012,6429,2544
TAMILNADU_CHENNAI,2013,5845,2335
TAMILNADU_CHENNAI,2014,7320,2778
TAMILNADU_CHENNAI,2015,7894,2904
TAMILNADU_CHENNAI,2016,7735,3104
TAMILNADU_CHENNAI,2017,7419,3441
TAMILNADU_CHENNAI,2018,9005,4550
TAMILNADU_CHENNAI,2019,6992,2584
TAMILNADU_CHENNAI,2020,6901,2578
TAMILNADU_CHENNAI,2021,6900,2577
TAMILNADU_CHENNAI,2022,6926,2578
TAMILNADU_CHENNAI,2023,6948,2578
TAMILNADU_CHENNAI,2024,6961,2577
TAMILNADU_CHENNAI,2025,6975,2577
TAMILNADU_COIMBATORE,2001,758,283
TAMILNADU_COIMBATORE,2002,4323,1582
TAMILNADU_COIMBATORE,2003,4832,2165
TAMILNADU_COIMBATORE,2004,5601,2620
TAMILNADU_COIMBATORE,2005,5136,2358
TAMILNADU_COIMBATORE,2006,4618,1962
TAMILNADU_COIMBATORE,2007,4444,2066
TAMILNADU_COIMBATORE,2008,4464,2107
TAMILNADU_COIMBATORE,2009,4271,1999
TAMILNADU_COIMBATORE,2010,2790,1380
TAMILNADU_COIMBATORE,2011,2697,1285
TAMILNADU_COIMBATORE,2012,2607,1303
TAMILNADU_COIMBATORE,2013,2720,1442
TAMILNADU_COIMBATORE,2014,3257,1620
TAMILNADU_COIMBATORE,2015,3112,1465
TAMILNADU_COIMBATORE,2016,3310,1533
TAMILNADU_COIMBATORE,2017,3224,1646
TAMILNADU_COIMBATORE,2018,3354,1675
TAMILNADU_COIMBATORE,2019,3434,1630
TAMILNADU_COIMBATORE,2020,3400,1622
TAMILNADU_COIMBATORE,2021,3383,1619
TAMILNADU_COIMBATORE,2022,3373,1614
TAMILNADU_COIMBATORE,2023,3358,1608
TAMILNADU_COIMBATORE,2024,3338,1602
TAMILNADU_COIMBATORE,2025,3329,1598
TAMILNADU_CUDDALORE,2001,3941,1372
TAMILNADU_CUDDALORE,2002,3170,1151
TAMILNADU_CUDDALORE,2003,3375,1263
TAMILNADU_CUDDALORE,2004,3565,1399
TAMILNADU_CUDDALORE,2005,3618,1305
TAMILNADU_CUDDALORE,2006,3905,1221
TAMILNADU_CUDDALORE,2007,3841,1348
TAMILNADU_CUDDALORE,2008,3937,1297
TAMILNADU_CUDDALORE,2009,3502,1218
TAMILNADU_CUDDALORE,2010,3228,1108
TAMILNADU_CUDDALORE,2011,3431,976
TAMILNADU_CUDDALORE,2012,3413,1297
TAMILNADU_CUDDALORE,2013,3562,1241
TAMILNADU_CUDDALORE,2014,3645,1260
TAMILNADU_CUDDALORE,2015,3462,1228
TAMILNADU_CUDDALORE,2016,2950,1141
TAMILNADU_CUDDALORE,2017,2201,970
TAMILNADU_CUDDALORE,2018,2605,1183
TAMILNADU_CUDDALORE,2019,3558,1193
TAMILNADU_CUDDALORE,2020,3567,1196
TAMILNADU_CUDDALORE,2021,3568,1196
TAMILNADU_CUDDALORE,2022,3571,1199
TAMILNADU_CUDDALORE,2023,3573,1200
TAMILNADU_CUDDALORE,2024,3575,1202
TAMILNADU_CUDDALORE,2025,3578,1204
TAMILNADU_MADURAI,2001,63,13
TAMILNADU_MADURAI,2002,2594,852
TAMILNADU_MADURAI,2003,4498,1568
TAMILNADU_MADURAI,2004,4393,1643
TAMILNADU_MADURAI,2005,4494,1572
TAMILNADU_MADURAI,2006,4465,1390
TAMILNADU_MADURAI,2007,4280,1477
TAMILNADU_MADURAI,2008,4169,1359
TAMILNADU_MADURAI,2009,3868,1380
TAMILNADU_MADURAI,2010,3882,1504
TAMILNADU_MADURAI,2011,3509,1415
TAMILNADU_MADURAI,2012,3409,1457
TAMILNADU_MADURAI,2013,3245,1484
TAMILNADU_MADURAI,2014,3613,1655
TAMILNADU_MADURAI,2015,3382,1568
TAMILNADU_MADURAI,2016,3577,1815
TAMILNADU_MADURAI,2017,4450,2555
TAMILNADU_MADURAI,2018,4768,2527
TAMILNADU_MADURAI,2019,3706,1518
TAMILNADU_MADURAI,2020,3733,1513
TAMILNADU_MADURAI,2021,3722,1515
TAMILNADU_MADURAI,2022,3719,1509
TAMILNADU_MADURAI,2023,3708,1507
TAMILNADU_MADURAI,2024,3707,1504
TAMILNADU_MADURAI,2025,3698,1501
TAMILNADU_SALEM,2001,2750,1301
TAMILNADU_SALEM,2002,3072,1566
TAMILNADU_SALEM,2003,4523,1529
TAMILNADU_SALEM,2004,4632,1640
TAMILNADU_SALEM,2005,3965,1667
TAMILNADU_SALEM,2006,3728,1477
TAMILNADU_SALEM,2007,3959,1507
TAMILNADU_SALEM,2008,3774,1666
TAMILNADU_SALEM,2009,3521,1431
TAMILNADU_SALEM,2010,3337,1390
TAMILNADU_SALEM,2011,3085,1305
TAMILNADU_SALEM,2012,3179,1491
TAMILNADU_SALEM,2013,3112,1523
TAMILNADU_SALEM,2014,3439,1525
TAMILNADU_SALEM,2015,3078,1350
TAMILNADU_SALEM,2016,3322,1681
TAMILNADU_SALEM,2017,3881,2462
TAMILNADU_SALEM,2018,3039,1660
TAMILNADU_SALEM,2019,3306,1528
TAMILNADU_SALEM,2020,3322,1536
TAMILNADU_SALEM,2021,3326,1538
TAMILNADU_SALEM,2022,3335,1543
TAMILNADU_SALEM,2023,3342,1548
TAMILNADU_SALEM,2024,3351,1552
TAMILNADU_SALEM,2025,3359,1557
TAMILNADU_TIRUCHIRAPPALLI,2001,2100,996
TAMILNADU_TIRUCHIRAPPALLI,2002,2759,1256
TAMILNADU_TIRUCHIRAPPALLI,2003,3156,1254
TAMILNADU_TIRUCHIRAPPALLI,2004,3569,1511
TAMILNADU_TIRUCHIRAPPALLI,2005,3753,1315
TAMILNADU_TIRUCHIRAPPALLI,2006,3083,1120
TAMILNADU_TIRUCHIRAPPALLI,2007,3406,1227
TAMILNADU_TIRUCHIRAPPALLI,2008,3319,1228
TAMILNADU_TIRUCHIRAPPALLI,2009,3501,1341
TAMILNADU_TIRUCHIRAPPALLI,2010,3594,1391
TAMILNADU_TIRUCHIRAPPALLI,2011,3470,1413
TAMILNADU_TIRUCHIRAPPALLI,2012,3551,1468
TAMILNADU_TIRUCHIRAPPALLI,2013,3293,1479
TAMILNADU_TIRUCHIRAPPALLI,2014,3247,1502
TAMILNADU_TIRUCHIRAPPALLI,2015,3167,1501
TAMILNADU_TIRUCHIRAPPALLI,2016,3144,1540
TAMILNADU_TIRUCHIRAPPALLI,2017,2753,1418
TAMILNADU_TIRUCHIRAPPALLI,2018,3201,1758
TAMILNADU_TIRUCHIRAPPALLI,2019,3253,1561
TAMILNADU_TIRUCHIRAPPALLI,2020,3263,1565
TAMILNADU_TIRUCHIRAPPALLI,2021,3272,1569
TAMILNADU_TIRUCHIRAPPALLI,2022,3275,1572
TAMILNADU_TIRUCHIRAPPALLI,2023,3279,1575
TAMILNADU_TIRUCHIRAPPALLI,2024,3284,1578
TAMILNADU_TIRUCHIRAPPALLI,2025,3289,1581
TELANGANA_HYDERABAD,2001,4478,1644
TELANGANA_HYDERABAD,2002,4520,1730
TELANGANA_HYDERABAD,2003,5434,2224
TELANGANA_HYDERABAD,2004,5716,2338
TELANGANA_HYDERABAD,2005,6014,2271
TELANGANA_HYDERABAD,2006,6356,2405
TELANGANA_HYDERABAD,2007,7147,2528
TELANGANA_HYDERABAD,2015,6227,2189
TELANGANA_HYDERABAD,2016,8,2
TELANGANA_HYDERABAD,2017,6361,3066
TELANGANA_HYDERABAD,2018,8619,3465
TELANGANA_HYDERABAD,2019,6031,2335
TELANGANA_HYDERABAD,2020,6086,2341
TELANGANA_HYDERABAD,2021,6076,2342
TELANGANA_HYDERABAD,2022,6049,2342
TELANGANA_HYDERABAD,2023,6021,2343
TELANGANA_HYDERABAD,2024,5999,2343
TELANGANA_HYDERABAD,2025,5987,2344
TELANGANA_KARIMNAGAR,2004,2695,1133
TELANGANA_KARIMNAGAR,2005,3101,1215
TELANGANA_KARIMNAGAR,2006,3443,1478
TELANGANA_KARIMNAGAR,2007,3695,1661
TELANGANA_KARIMNAGAR,2015,3605,1714
TELANGANA_KARIMNAGAR,2017,857,448
TELANGANA_KARIMNAGAR,2018,1226,759
TELANGANA_KARIMNAGAR,2019,1702,744
TELANGANA_KARIMNAGAR,2020,1656,741
TELANGANA_KARIMNAGAR,2021,1644,740
TELANGANA_KARIMNAGAR,2022,1635,739
TELANGANA_KARIMNAGAR,2023,1619,737
TELANGANA_KARIMNAGAR,2024,1605,736
TELANGANA_KARIMNAGAR,2025,1593,735
TELANGANA_KHAMMAM,2003,2665,1664
TELANGANA_KHAMMAM,2004,3305,1477
TELANGANA_KHAMMAM,2005,3128,1466
TELANGANA_KHAMMAM,2006,3041,1314
TELANGANA_KHAMMAM,2007,3211,1521
TELANGANA_KHAMMAM,2015,2591,1207
TELANGANA_KHAMMAM,2017,1529,804
TELANGANA_KHAMMAM,2018,1681,932
TELANGANA_KHAMMAM,2019,1355,1150
TELANGANA_KHAMMAM,2020,1366,1156
TELANGANA_KHAMMAM,2021,1377,1159
TELANGANA_KHAMMAM,2022,1375,1162
TELANGANA_KHAMMAM,2023,1395,1167
TELANGANA_KHAMMAM,2024,1396,1170
TELANGANA_KHAMMAM,2025,1413,1174
TELANGANA_MEDAK,2001,2632,936
TELANGANA_MEDAK,2002,2860,1192
TELANGANA_MEDAK,2003,2988,1221
TELANGANA_MEDAK,2004,3024,1184
TELANGANA_MEDAK,2005,3141,1170
TELANGANA_MEDAK,2006,2680,1168
TELANGANA_MEDAK,2007,3291,1531
TELANGANA_MEDAK,2015,2809,1388
TELANGANA_MEDAK,2017,356,210
TELANGANA_MEDAK,2018,714,295
TELANGANA_MEDAK,2019,2911,1367
TELANGANA_MEDAK,2020,2901,1362
TELANGANA_MEDAK,2021,2891,1360
TELANGANA_MEDAK,2022,2892,1359
TELANGANA_MEDAK,2023,2889,1358
TELANGANA_MEDAK,2024,2882,1356
TELANGANA_MEDAK,2025,2878,1354
TELANGANA_NALGONDA,2003,714,463
TELANGANA_NALGONDA,2004,5132,2460
TELANGANA_NALGONDA,2005,4673,2008
TELANGANA_NALGONDA,2006,4259,1895
TELANGANA_NALGONDA,2007,4180,1911
TELANGANA_NALGONDA,2015,3569,1824
TELANGANA_NALGONDA,2016,0,0
TELANGANA_NALGONDA,2017,1708,902
TELANGANA_NALGONDA,2018,1610,843
TELANGANA_NALGONDA,2019,1610,923
TELANGANA_NALGONDA,2020,1594,923
TELANGANA_NALGONDA,2021,1590,921
TELANGANA_NALGONDA,2022,1575,919
TELANGANA_NALGONDA,2023,1565,918
TELANGANA_NALGONDA,2024,1558,916
TELANGANA_NALGONDA,2025,1555,914
TELANGANA_NIZAMABAD,2003,2232,969
TELANGANA_NIZAMABAD,2004,2981,1325
TELANGANA_NIZAMABAD,2005,2743,1106
TELANGANA_NIZAMABAD,2006,2419,991
TELANGANA_NIZAMABAD,2007,2908,1418
TELANGANA_NIZAMABAD,2015,2037,1103
TELANGANA_NIZAMABAD,2017,1730,1022
TELANGANA_NIZAMABAD,2018,1899,1224
TELANGANA_NIZAMABAD,2019,1924,1221
TELANGANA_NIZAMABAD,2020,1913,1217
TELANGANA_NIZAMABAD,2021,1911,1218
TELANGANA_NIZAMABAD,2022,1911,1218
TELANGANA_NIZAMABAD,2023,1909,1217
TELANGANA_NIZAMABAD,2024,1907,1217
TELANGANA_NIZAMABAD,2025,1905,1216
TELANGANA_SANGAREDDY,2015,5629,2429
TELANGANA_SANGAREDDY,2017,3704,1745
TELANGANA_SANGAREDDY,2018,3919,1950
TELANGANA_SANGAREDDY,2019,2360,2306
TELANGANA_SANGAREDDY,2020,2352,2304
TELANGANA_SANGAREDDY,2021,2311,2301
TELANGANA_SANGAREDDY,2022,2320,2294
TELANGANA_SANGAREDDY,2023,2315,2289
TELANGANA_SANGAREDDY,2024,2307,2291
TELANGANA_SANGAREDDY,2025,2313,2294
TELANGANA_WARANGALURBAN,2003,4738,1768
TELANGANA_WARANGALURBAN,2004,4915,1931
TELANGANA_WARANGALURBAN,2005,4565,1940
TELANGANA_WARANGALURBAN,2006,4378,1986
TELANGANA_WARANGALURBAN,2007,4309,2084
TELANGANA_WARANGALURBAN,2017,1529,695
TELANGANA_WARANGALURBAN,2018,2134,1044
TELANGANA_WARANGALURBAN,2019,1508,911
TELANGANA_WARANGALURBAN,2020,1512,909
TELANGANA_WARANGALURBAN,2021,1507,907
TELANGANA_WARANGALURBAN,2022,1504,905
TELANGANA_WARANGALURBAN,2023,1501,903
TELANGANA_WARANGALURBAN,2024,1496,902
TELANGANA_WARANGALURBAN,2025,1492,900
UTTARAKHAND_DEHRADUN,2002,35,18
UTTARAKHAND_DEHRADUN,2003,1594,613
UTTARAKHAND_DEHRADUN,2004,2169,757
UTTARAKHAND_DEHRADUN,2005,2416,834
UTTARAKHAND_DEHRADUN,2006,2467,719
UTTARAKHAND_DEHRADUN,2007,2667,845
UTTARAKHAND_DEHRADUN,2008,2645,730
UTTARAKHAND_DEHRADUN,2009,2872,924
UTTARAKHAND_DEHRADUN,2010,2874,872
UTTARAKHAND_DEHRADUN,2011,2863,864
UTTARAKHAND_DEHRADUN,2012,2932,879
UTTARAKHAND_DEHRADUN,2013,2525,744
UTTARAKHAND_DEHRADUN,2014,2788,743
UTTARAKHAND_DEHRADUN,2015,2753,741
UTTARAKHAND_DEHRADUN,2016,2484,653
UTTARAKHAND_DEHRADUN,2017,2762,873
UTTARAKHAND_DEHRADUN,2018,4989,1598
UTTARAKHAND_DEHRADUN,2019,2557,745
UTTARAKHAND_DEHRADUN,2020,2506,737
UTTARAKHAND_DEHRADUN,2021,2463,733
UTTARAKHAND_DEHRADUN,2022,2399,726
UTTARAKHAND_DEHRADUN,2023,2361,729
UTTARAKHAND_DEHRADUN,2024,2300,723
UTTARAKHAND_DEHRADUN,2025,2276,725
UTTARAKHAND_NAINITAL,2004,1091,416
UTTARAKHAND_NAINITAL,2005,1350,571
UTTARAKHAND_NAINITAL,2006,1221,470
UTTARAKHAND_NAINITAL,2007,1524,641
UTTARAKHAND_NAINITAL,2008,1679,553
UTTARAKHAND_NAINITAL,2009,1875,561
UTTARAKHAND_NAINITAL,2010,1848,631
UTTARAKHAND_NAINITAL,2011,1961,583
UTTARAKHAND_NAINITAL,2012,2017,621
UTTARAKHAND_NAINITAL,2013,1411,518
UTTARAKHAND_NAINITAL,2014,1840,714
UTTARAKHAND_NAINITAL,2015,1770,652
UTTARAKHAND_NAINITAL,2016,1464,578
UTTARAKHAND_NAINITAL,2017,1439,624
UTTARAKHAND_NAINITAL,2018,2776,1286
UTTARAKHAND_NAINITAL,2019,1891,620
UTTARAKHAND_NAINITAL,2020,1844,618
UTTARAKHAND_NAINITAL,2021,1846,618
UTTARAKHAND_NAINITAL,2022,1813,613
UTTARAKHAND_NAINITAL,2023,1812,614
UTTARAKHAND_NAINITAL,2024,1794,612
UTTARAKHAND_NAINITAL,2025,1795,612
UTTARAKHAND_RUDRAPRAYAG,2006,76,27
UTTARAKHAND_RUDRAPRAYAG,2007,378,168
UTTARAKHAND_RUDRAPRAYAG,2008,365,160
UTTARAKHAND_RUDRAPRAYAG,2009,486,166
UTTARAKHAND_RUDRAPRAYAG,2010,473,176
UTTARAKHAND_RUDRAPRAYAG,2011,315,140
UTTARAKHAND_RUDRAPRAYAG,2012,294,119
UTTARAKHAND_RUDRAPRAYAG,2013,311,140
UTTARAKHAND_RUDRAPRAYAG,2014,379,162
UTTARAKHAND_RUDRAPRAYAG,2015,348,137
UTTARAKHAND_RUDRAPRAYAG,2016,273,111
UTTARAKHAND_RUDRAPRAYAG,2017,310,112
UTTARAKHAND_RUDRAPRAYAG,2018,152,66
UTTARAKHAND_RUDRAPRAYAG,2019,316,135
UTTARAKHAND_RUDRAPRAYAG,2020,347,139
UTTARAKHAND_RUDRAPRAYAG,2021,349,143
UTTARAKHAND_RUDRAPRAYAG,2022,367,146
UTTARAKHAND_RUDRAPRAYAG,2023,383,148
UTTARAKHAND_RUDRAPRAYAG,2024,400,152
UTTARAKHAND_RUDRAPRAYAG,2025,416,156
UTTARPRADESH_AGRA,2003,2796,1227
UTTARPRADESH_AGRA,2004,4886,1566
UTTARPRADESH_AGRA,2005,4423,1331
UTTARPRADESH_AGRA,2006,5636,1659
UTTARPRADESH_AGRA,2007,7198,1942
UTTARPRADESH_AGRA,2008,8542,2621
UTTARPRADESH_AGRA,2009,8582,2726
UTTARPRADESH_AGRA,2010,8187,2935
UTTARPRADESH_AGRA,2011,8997,3362
UTTARPRADESH_AGRA,2012,7989,3135
UTTARPRADESH_AGRA,2013,6858,2952
UTTARPRADESH_AGRA,2014,7058,2840
UTTARPRADESH_AGRA,2015,6255,1880
UTTARPRADESH_AGRA,2016,5965,1898
UTTARPRADESH_AGRA,2017,4528,1721
UTTARPRADESH_AGRA,2018,8070,3120
UTTARPRADESH_AGRA,2019,6758,2073
UTTARPRADESH_AGRA,2020,6700,2056
UTTARPRADESH_AGRA,2021,6619,2039
UTTARPRADESH_AGRA,2022,6563,2022
UTTARPRADESH_AGRA,2023,6504,2008
UTTARPRADESH_AGRA,2024,6458,1995
UTTARPRADESH_AGRA,2025,6406,1981
UTTARPRADESH_ALLAHABAD,2004,4173,1731
UTTARPRADESH_ALLAHABAD,2005,5478,2238
UTTARPRADESH_ALLAHABAD,2006,7540,2898
UTTARPRADESH_ALLAHABAD,2007,8030,2723
UTTARPRADESH_ALLAHABAD,2008,8598,3361
UTTARPRADESH_ALLAHABAD,2009,8443,3526
UTTARPRADESH_ALLAHABAD,2010,8141,3236
UTTARPRADESH_ALLAHABAD,2011,8213,3756
UTTARPRADESH_ALLAHABAD,2012,8550,3896
UTTARPRADESH_ALLAHABAD,2013,7457,3734
UTTARPRADESH_ALLAHABAD,2014,7560,3705
UTTARPRADESH_ALLAHABAD,2015,7924,3699
UTTARPRADESH_ALLAHABAD,2016,8597,4109
UTTARPRADESH_ALLAHABAD,2017,7378,4127
UTTARPRADESH_ALLAHABAD,2018,8382,4205
UTTARPRADESH_ALLAHABAD,2019,8211,3625
UTTARPRADESH_ALLAHABAD,2020,8185,3622
UTTARPRADESH_ALLAHABAD,2021,8194,3628
UTTARPRADESH_ALLAHABAD,2022,8156,3625
UTTARPRADESH_ALLAHABAD,2023,8135,3627
UTTARPRADESH_ALLAHABAD,2024,8104,3626
UTTARPRADESH_ALLAHABAD,2025,8083,3628
UTTARPRADESH_BAREILLY,2003,3291,1244
UTTARPRADESH_BAREILLY,2004,7586,2411
UTTARPRADESH_BAREILLY,2005,7529,2820
UTTARPRADESH_BAREILLY,2006,7870,2951
UTTARPRADESH_BAREILLY,2007,7166,2786
UTTARPRADESH_BAREILLY,2008,7481,3011
UTTARPRADESH_BAREILLY,2009,6932,2891
UTTARPRADESH_BAREILLY,2010,6728,2840
UTTARPRADESH_BAREILLY,2011,6618,2777
UTTARPRADESH_BAREILLY,2012,5560,2396
UTTARPRADESH_BAREILLY,2013,5975,2664
UTTARPRADESH_BAREILLY,2014,5676,2778
UTTARPRADESH_BAREILLY,2015,5286,2670
UTTARPRADESH_BAREILLY,2016,5687,3358
UTTARPRADESH_BAREILLY,2017,6849,4474
UTTARPRADESH_BAREILLY,2018,8490,4781
UTTARPRADESH_BAREILLY,2019,5446,3038
UTTARPRADESH_BAREILLY,2020,5433,3039
UTTARPRADESH_BAREILLY,2021,5481,3043
UTTARPRADESH_BAREILLY,2022,5515,3038
UTTARPRADESH_BAREILLY,2023,5562,3038
UTTARPRADESH_BAREILLY,2024,5604,3037
UTTARPRADESH_BAREILLY,2025,5643,3035
UTTARPRADESH_BULANDSHAHR,2003,3473,1381
UTTARPRADESH_BULANDSHAHR,2004,3507,1290
UTTARPRADESH_BULANDSHAHR,2005,4053,1479
UTTARPRADESH_BULANDSHAHR,2006,5339,2010
UTTARPRADESH_BULANDSHAHR,2007,5674,2171
UTTARPRADESH_BULANDSHAHR,2008,7068,2599
UTTARPRADESH_BULANDSHAHR,2009,7270,2696
UTTARPRADESH_BULANDSHAHR,2010,7165,2641
UTTARPRADESH_BULANDSHAHR,2011,7538,2910
UTTARPRADESH_BULANDSHAHR,2012,7084,2834
UTTARPRADESH_BULANDSHAHR,2013,7976,3442
UTTARPRADESH_BULANDSHAHR,2014,8015,3278
UTTARPRADESH_BULANDSHAHR,2015,7298,2648
UTTARPRADESH_BULANDSHAHR,2016,6597,2250
UTTARPRADESH_BULANDSHAHR,2017,6539,2364
UTTARPRADESH_BULANDSHAHR,2018,6514,2736
UTTARPRADESH_BULANDSHAHR,2019,6895,2569
UTTARPRADESH_BULANDSHAHR,2020,6861,2565
UTTARPRADESH_BULANDSHAHR,2021,6895,2571
UTTARPRADESH_BULANDSHAHR,2022,6883,2572
UTTARPRADESH_BULANDSHAHR,2023,6868,2573
UTTARPRADESH_BULANDSHAHR,2024,6852,2574
UTTARPRADESH_BULANDSHAHR,2025,6828,2575
UTTARPRADESH_FIROZABAD,2005,335,99
UTTARPRADESH_FIROZABAD,2006,3169,1063
UTTARPRADESH_FIROZABAD,2007,3948,1184
UTTARPRADESH_FIROZABAD,2008,4277,1678
UTTARPRADESH_FIROZABAD,2009,4012,1454
UTTARPRADESH_FIROZABAD,2010,3840,1380
UTTARPRADESH_FIROZABAD,2011,4008,1487
UTTARPRADESH_FIROZABAD,2012,4171,1572
UTTARPRADESH_FIROZABAD,2013,3793,1420
UTTARPRADESH_FIROZABAD,2014,3860,1480
UTTARPRADESH_FIROZABAD,2015,3805,1461
UTTARPRADESH_FIROZABAD,2016,3562,1279
UTTARPRADESH_FIROZABAD,2017,2941,1274
UTTARPRADESH_FIROZABAD,2018,4047,1686
UTTARPRADESH_FIROZABAD,2019,3788,1360
UTTARPRADESH_FIROZABAD,2020,3782,1348
UTTARPRADESH_FIROZABAD,2021,3777,1343
UTTARPRADESH_FIROZABAD,2022,3775,1334
UTTARPRADESH_FIROZABAD,2023,3765,1326
UTTARPRADESH_FIROZABAD,2024,3765,1321
UTTARPRADESH_FIROZABAD,2025,3758,1316
UTTARPRADESH_GHAZIABAD,2001,4495,1859
